epsilon,train_sample_robustness_0masks,train_sample_robustness_10masks,train_sample_robustness_30masks,trivial_nb_0masks,trivial_nb_10masks,trivial_nb_30masks
0.902,0.017298117789921068,0.020983606557377053,0.020983606557377053,0,0,0
0.904,0.01562841530054645,0.019332119004250154,0.019332119004250154,0,0,0
0.906,0.01766241651487553,0.01766241651487553,0.01766241651487553,0,0,0
0.908,0.015992714025500912,0.015992714025500912,0.015992714025500912,0,0,0
0.91,0.01432301153612629,0.01432301153612629,0.01432301153612629,0,0,0
0.912,0.012641165755919854,0.012641165755919854,0.012641165755919854,0,0,0
0.914,0.01095324833029751,0.01095324833029751,0.01095324833029751,0,0,0
0.916,0.00925318761384335,0.00925318761384335,0.009350333940497875,0,0,0
0.918,0.007547055251973284,0.007547055251973284,0.007947783849423193,0,0,0
0.92,0.005846994535519126,0.0067820279295689135,0.009581056466302366,0,0,0
0.922,0.004128718882817244,0.0063448694596235575,0.008785670916818459,0,0,0
0.924,0.0023922282938676383,0.006095931997571341,0.007571341833636916,0,0,0
0.926,0.0020157862780813603,0.007170613236187007,0.0077777777777777776,0,0,0
0.928,0.0021615057680631454,0.005616272009714632,0.008026715239829993,0,0,0
0.93,0.0032058287795992714,0.005324833029751063,0.007243472981177898,0,0,0
0.932,0.0024833029751062537,0.006217364905889497,0.008955676988463874,0,0,0
0.934,0.001536126290224651,0.005069823922282939,0.008506375227686703,0,0,0
0.936,0.0009046751669702488,0.004274438372799028,0.007814207650273224,0,0,0
0.938,0.0010625379477838493,0.006332726168791741,0.007905282331511838,0,0,0
0.94,0.003509411050394657,0.007018822100789314,0.008998178506375227,0,0,0
0.942,0.001912568306010929,0.007316332726168792,0.007316332726168792,0,0,0
0.944,0.002592592592592593,0.008160291438979964,0.011942926533090467,0,0,0
0.946,0.0018882817243472982,0.010279295689131756,0.011942926533090467,0,0,0
0.948,0.0027018822100789317,0.010279295689131756,0.010279295689131756,0,0,0
0.95,0.006909532483302975,0.008591378263509412,0.008591378263509412,0,0,0
0.952,0.006915604128718883,0.006915604128718883,0.006915604128718883,0,0,0
0.954,0.005227686703096539,0.005227686703096539,0.005421979356405586,0,0,0
0.956,0.003533697632058288,0.004055859137826351,0.004911961141469338,0,0,0
0.958,0.001833636915604129,0.0036733454766241652,0.005780206435944141,0,0,0
0.96,0.0004371584699453552,0.006156648451730419,0.0068791742562234375,0,0,0
0.962,0.00023679417122040073,0.004948391013964785,0.006017000607164541,0,0,0
0.964,0.0015057680631451122,0.00562234365513054,0.006703096539162114,0,0,0
0.966,0.003649058894960535,0.005403764420157863,0.005403764420157863,0,0,0
0.968,0.0030843958712811173,0.003272616879174256,0.004377656344869459,0,0,0
0.97,0.0020279295689131756,0.0033394049787492408,0.003624772313296903,0,0,0
0.972,0.0010200364298724954,0.00474802671523983,0.008196721311475409,0,0,0
0.974,0.0005950212507589556,0.0066848816029143904,0.009641772920461445,0,0,0
0.976,0.0017182756527018826,0.006618093503339406,0.007972070431086825,0,0,0
0.978,0.006290224650880388,0.006527018822100788,0.006527018822100788,0,0,0
0.98,0.00461445051608986,0.005215543412264724,0.005215543412264724,0,0,0
0.981,0.0037644201578627807,0.005057680631451123,0.005057680631451123,0,0,0
0.982,0.0029204614450516085,0.0042076502732240435,0.0042076502732240435,0,0,0
0.983,0.002070431086824529,0.003855494839101396,0.004092289010321797,0,0,0
0.984,0.0012204007285974501,0.0031815421979356404,0.0034183363691560414,0,0,0
0.985,0.0006071645415907711,0.0029386763812993323,0.0032179720704310867,0,0,0
0.986,0.0008864602307225259,0.0028293867638129935,0.0031511839708561022,0,0,0
0.987,0.0010443230115361264,0.002191863995142683,0.00294474802671524,0,0,0
0.988,0.0003946569520340012,0.0019004250151791135,0.0025986642380085,0,0,0
0.989,0.00041287188828172437,0.0020765027322404376,0.002355798421372192,0,0,0
0.99,0.0004553734061930784,0.00214936247723133,0.0020279295689131756,0,0,0
0.9902,0.00038858530661809354,0.00209471766848816,0.001997571341833637,0,0,0
0.9904,0.0004007285974499089,0.0019672131147540984,0.0019672131147540984,0,0,0
0.9906,0.0003278688524590164,0.001930783242258652,0.001930783242258652,0,0,0
0.9908,0.0006860959319975713,0.0019004250151791135,0.0019004250151791135,0,0,0
0.991,0.000989678202792957,0.0018700667880995748,0.0018700667880995748,0,0,0
0.9912,0.0012507589556769883,0.0018336369156041286,0.0018336369156041286,0,0,0
0.9914,0.0011657559198542805,0.00180327868852459,0.00180327868852459,0,0,0
0.9916,0.0016697024893746204,0.0017607771706132363,0.0017607771706132363,0,0,0
0.9918,0.0016089860352155433,0.0015239829993928355,0.0015239829993928355,0,0,0
0.992,0.0015421979356405587,0.001487553126897389,0.001487553126897389,0,0,0
0.9922,0.0014875531268973893,0.0014571948998178506,0.0014571948998178506,0,0,0
0.9924,0.001426836672738312,0.0014207650273224044,0.0014207650273224044,0,0,0
0.9926,0.0013661202185792348,0.0013904068002428657,0.0013904068002428657,0,0,0
0.9928,0.0013114754098360656,0.0013600485731633271,0.0013600485731633271,0,0,0
0.993,0.0015421979356405587,0.0010868245294474803,0.0010868245294474803,0,0,0
0.9932,0.00151183970856102,0.0010564663023679417,0.0010564663023679417,0,0,0
0.9934,0.0014814814814814816,0.001026108075288403,0.0008196721311475409,0,0,0
0.9936,0.001451123254401943,0.0016879174256223435,0.0014814814814814816,0,0,0
0.9938,0.0014207650273224044,0.0016272009714632667,0.0014207650273224046,0,0,0
0.994,0.0013904068002428657,0.001572556162720097,0.0018154219793564054,0,0,0
0.9942,0.0013539769277474197,0.0015057680631451122,0.0017243472981177898,0,0,0
0.9944,0.001323618700667881,0.001451123254401943,0.001639344262295082,0,0,0
0.9946,0.0012689738919247117,0.0013904068002428657,0.0015543412264723742,0,0,0
0.9948,0.0012082574377656344,0.0013357619914996963,0.001572556162720097,0,0,0
0.995,0.0011475409836065574,0.0012750455373406193,0.0015300546448087432,0,0,0
0.9952,0.0010868245294474803,0.0009168184578020643,0.0011657559198542805,0,0,0
0.9954,0.001026108075288403,0.0007043108682452945,0.2007953855494839,0,0,1
0.9956,0.0009471766848816029,0.0007771706132361871,0.20074074074074075,0,0,1
0.9958,0.0008561020036429872,0.20054644808743166,0.4004978749241045,0,1,2
0.996,0.0007710989678202793,0.20049787492410442,0.600321797207043,0,1,3
0.9962,0.0006860959319975713,0.2004675166970249,0.6003035822707954,0,1,3
0.9964,0.000777170613236187,0.20041894353369766,0.8000971463266545,0,1,4
0.9966,0.000692167577413479,0.6001760777170613,0.8000910746812385,0,3,4
0.9968,0.0006071645415907711,0.6001396478445659,0.8000850030358228,0,3,4
0.997,0.0005828779599271403,0.8000789313904069,0.8000789313904069,0,4,4
0.9972,0.0004978749241044322,0.8000728597449909,0.8000728597449909,0,4,4
0.9974,0.20041894353369766,0.8000667880995749,0.8000667880995749,1,4,4
0.9976,0.40036429872495455,0.8000607164541591,0.8000607164541591,2,4,4
0.9978,0.4003217972070431,0.8000546448087432,0.8000546448087432,2,4,4
0.998,0.4002307225258045,0.8000485731633272,0.8000485731633272,2,4,4
0.9982,0.4001396478445658,0.8000425015179113,0.8000425015179113,2,4,4
0.9984,0.6000546448087432,0.8000364298724956,0.8000364298724956,3,4,4
0.9986,0.8000060716454159,0.8000303582270796,0.8000303582270796,4,4,4
0.9988,0.8000242865816636,0.8000242865816636,1.0,4,4,5
0.999,0.8000121432908319,0.8000121432908319,1.0,4,4,5
0.9992,0.8000060716454159,1.0,1.0,4,5,5
0.9994,1.0,1.0,1.0,5,5,5
0.9996,1.0,1.0,1.0,5,5,5
0.9998,1.0,1.0,1.0,5,5,5
