acc_train,unf_train,error_train,masks
0.9058894960534304,0.12947211949076615,0.09411050394656961,no mask
0.905670916818458,0.12614735914472922,0.09432908318154198,no mask
0.9055737704918032,0.12350402653737458,0.09442622950819679,no mask
0.9055555555555556,0.12142263281981665,0.09444444444444444,no mask
0.9049180327868852,0.11282368766288604,0.09508196721311479,no mask
0.9045719489981784,0.10711119469740292,0.09542805100182161,no mask
0.904474802671524,0.1044545428386234,0.09552519732847597,no mask
0.9042805100182152,0.10072646379657384,0.09571948998178481,no mask
0.9039101396478444,0.08915909259061802,0.09608986035215561,no mask
0.90381299332119,0.08733655342765331,0.09618700667880997,no mask
0.9036672738312084,0.0807597992429931,0.09633272616879163,no mask
0.9035822707953856,0.07795782497983453,0.09641772920461444,no mask
0.9035397692774744,0.07750306697188503,0.09646023072252563,no mask
0.9032604735883424,0.07311681492605851,0.09673952641165762,no mask
0.903224043715847,0.07293856629228186,0.09677595628415303,no mask
0.9030418943533698,0.06974120521087886,0.09695810564663021,no mask
0.9026229508196724,0.06920023840009608,0.09737704918032764,no mask
0.9025743776563452,0.0660503023808466,0.09742562234365482,no mask
0.9022100789313904,0.0648633057622664,0.09778992106860962,no mask
0.902100789313904,0.0634220082799759,0.09789921068609597,no mask
0.9019125683060112,0.06210054313260222,0.09808743169398881,no mask
0.9013843351548272,0.06129019881824462,0.09861566484517281,no mask
0.9007650273224044,0.05607765161884624,0.09923497267759562,no mask
0.9003278688524591,0.05301345331721282,0.09967213114754092,no mask
0.9001032179720705,0.05138509962159436,0.09989678202792951,no mask
0.8996842744383727,0.04847985946400857,0.10031572556162727,no mask
0.8990953248330298,0.04582685685493304,0.10090467516697021,no mask
0.8987735276259867,0.04442105080956486,0.10122647237401328,no mask
0.8987188828172435,0.043370665025136514,0.10128111718275645,no mask
0.8983060109289618,0.0396242160762738,0.10169398907103822,no mask
0.8982695810564663,0.03635664290051421,0.10173041894353374,no mask
0.8980692167577413,0.03454288426614087,0.10193078324225868,no mask
0.8980145719489983,0.03167119011538437,0.10198542805100175,no mask
0.8978870673952641,0.02717083652651773,0.10211293260473586,no mask
0.8978809957498483,0.024851507244671,0.10211900425015175,no mask
0.8978749241044323,0.023717533059478324,0.10212507589556774,no mask
0.8978142076502733,0.018618426152610223,0.10218579234972669,no mask
0.8977959927140257,0.017076723882037542,0.10220400728597434,no mask
0.8976745598057073,0.014179540004490046,0.10232544019429268,no mask
0.8975106253794779,0.011419290269393263,0.1024893746205221,no mask
0.8973891924711598,0.010532142370266024,0.10261080752884022,no mask
0.8970491803278688,0.009079916159550543,0.10295081967213116,no mask
0.8956830601092897,0.005594783045327469,0.10431693989071034,no mask
0.8953248330297511,0.004656338491701587,0.10467516697024892,no mask
0.8951366120218579,0.004377021833353121,0.1048633879781421,no mask
0.8950212507589557,0.004297860701525949,0.10497874924104433,no mask
0.8948694596235579,0.004020818639294976,0.1051305403764421,no mask
0.8945962355798421,0.003526058642837972,0.10540376442015786,no mask
0.8944930176077717,0.003374009987268189,0.10550698239222833,no mask
0.8943169398907104,0.003172285978114152,0.10568306010928963,no mask
0.8941165755919854,0.0029980573292253732,0.10588342440801457,no mask
0.8936490588949605,0.0027460582107121725,0.10635094110503951,no mask
0.8931390406800244,0.0026080471565593922,0.10686095931997563,no mask
0.8928658166363086,0.0024490168395018327,0.1071341833636914,no mask
0.89183970856102,0.002200561637888898,0.10816029143897998,no mask
0.8910989678202792,0.0017192262429141954,0.1089010321797208,no mask
0.8905403764420159,0.001546431124624879,0.10945962355798411,no mask
0.8903642987249546,0.0013217080504580939,0.1096357012750454,no mask
0.8902550091074681,0.001169932678009318,0.10974499089253187,no mask
0.8901457194899818,0.001049179221304776,0.10985428051001822,no mask
0.8894474802671525,0.0006983992870523022,0.11055251973284752,no mask
0.8886763812993321,0.00030827266322062117,0.11132361870066787,no mask
0.8880024286581664,0.00010485213751567634,0.11199757134183363,no mask
0.8873345476624165,0.0,0.11266545233758352,no mask
0.9058894960534304,0.12947211949076615,0.09411050394656961,10 masks
0.905670916818458,0.12614735914472922,0.09432908318154198,10 masks
0.9053976927747421,0.12301067592897726,0.09460230722525786,10 masks
0.9051791135397692,0.11637850519983575,0.09482088646023079,10 masks
0.9046812386156649,0.11419525039223895,0.09531876138433515,10 masks
0.9043776563448696,0.10603376653805174,0.09562234365513045,10 masks
0.9042015786278079,0.09746448117065336,0.09579842137219208,10 masks
0.9039951426836672,0.09344373338023952,0.09600485731633279,10 masks
0.9036854887674559,0.08166551902297874,0.09631451123254409,10 masks
0.9033394049787492,0.07724382695467191,0.0966605950212508,10 masks
0.9029143897996358,0.07244518829324371,0.09708561020036421,10 masks
0.9026775956284152,0.06855420859229866,0.09732240437158479,10 masks
0.9025683060109287,0.06711291111000818,0.09743169398907126,10 masks
0.9016029143897996,0.06218614141994602,0.09839708561020044,10 masks
0.9015968427443838,0.061958177894110164,0.09840315725561621,10 masks
0.901584699453552,0.061639155587059874,0.09841530054644798,10 masks
0.9014632665452338,0.061180176185965135,0.09853673345476621,10 masks
0.9013296903460841,0.05919496688197181,0.09867030965391588,10 masks
0.9008075288403159,0.05760115390673935,0.0991924711596841,10 masks
0.9002671523983,0.05278266690532667,0.09973284760169998,10 masks
0.8999453551912572,0.05139764531619871,0.10005464480874282,10 masks
0.8991013964784456,0.04745689058523317,0.10089860352155444,10 masks
0.8990163934426229,0.04698358803648739,0.10098360655737715,10 masks
0.8989556769884638,0.0443031685217589,0.10104432301153621,10 masks
0.8986824529447479,0.0405345649549939,0.10131754705525209,10 masks
0.8981238615664846,0.029553296716158736,0.1018761384335154,10 masks
0.8981177899210685,0.027233967434312008,0.1018822100789315,10 masks
0.8978202792956893,0.020800446260162243,0.1021797207043107,10 masks
0.8976806314511233,0.018371596090462315,0.10231936854887669,10 masks
0.8976745598057073,0.0161895759829103,0.10232544019429268,10 masks
0.8975106253794779,0.013429326247813516,0.1024893746205221,10 masks
0.8973163327261687,0.011201127806030905,0.10268366727383127,10 masks
0.8950880388585306,0.0071975095092370765,0.10491196114146939,10 masks
0.895003035822708,0.007069907627109314,0.10499696417729198,10 masks
0.8948755312689739,0.006928648970672689,0.1051244687310261,10 masks
0.8942501517911354,0.006390148301216518,0.10574984820886457,10 masks
0.8939951426836673,0.005270200654284425,0.10600485731633269,10 masks
0.8915786278081359,0.004936599014016514,0.1084213721918641,10 masks
0.8907103825136613,0.0035799489549840657,0.1092896174863387,10 masks
0.8891499696417731,0.001817019562090483,0.11085003035822694,10 masks
0.8881724347298118,0.0009694628634699498,0.11182756527018822,10 masks
0.8881542197935641,0.00030353917014453905,0.11184578020643587,10 masks
0.8873345476624165,0.0,0.11266545233758352,10 masks
0.9058894960534304,0.12947211949076615,0.09411050394656961,30 masks
0.9057377049180328,0.12238373319374155,0.09426229508196715,30 masks
0.905464480874317,0.1192470499779896,0.09453551912568303,30 masks
0.9049301760777172,0.11255554922528793,0.0950698239222828,30 masks
0.9045476624165149,0.10703035258835453,0.09545233758348515,30 masks
0.9041347905282332,0.10300442487911562,0.0958652094717668,30 masks
0.9039769277474196,0.09069658449027178,0.09602307225258044,30 masks
0.9038554948391012,0.08417894389891098,0.09614450516089879,30 masks
0.90381299332119,0.08372418589096149,0.09618700667880997,30 masks
0.9035883424408014,0.08012679260126697,0.09641165755919856,30 masks
0.9032422586520948,0.07570510053296013,0.09675774134790516,30 masks
0.9024104432301154,0.06910224721930236,0.09758955676988457,30 masks
0.9022586520947178,0.06801324178151588,0.09774134790528222,30 masks
0.9022100789313904,0.0648633057622664,0.09778992106860962,30 masks
0.902100789313904,0.0634220082799759,0.09789921068609597,30 masks
0.9018882817243474,0.06044993093935036,0.09811171827565257,30 masks
0.9011050394656952,0.06032755698764891,0.0988949605343048,30 masks
0.9009350333940498,0.05913848348600044,0.09906496660595021,30 masks
0.9007346690953248,0.05529830341391413,0.09926533090467515,30 masks
0.8999939283545841,0.05155462887040056,0.10000607164541586,30 masks
0.8997389192471159,0.050360450708137286,0.10026108075288409,30 masks
0.8990953248330298,0.04582685685493304,0.10090467516697021,30 masks
0.8986581663630844,0.04438357337499255,0.10134183363691562,30 masks
0.8987128111718276,0.044933415840875617,0.10128718882817245,30 masks
0.8984638737097754,0.04408947159091554,0.10153612629022457,30 masks
0.8981420765027324,0.04268366554554737,0.10185792349726763,30 masks
0.8981299332119004,0.04048198036199322,0.10187006678809962,30 masks
0.8981238615664845,0.03853085040607991,0.1018761384335155,30 masks
0.8980631451123255,0.03340891008094818,0.10193685488767446,30 masks
0.8978809957498483,0.026036862341325046,0.10211900425015175,30 masks
0.8978202792956893,0.020800446260162243,0.1021797207043107,30 masks
0.8976745598057073,0.0161895759829103,0.10232544019429268,30 masks
0.8975531268973892,0.013292392105362807,0.1024468731026108,30 masks
0.8973224043715847,0.0104880389244244,0.10267759562841527,30 masks
0.8970491803278688,0.009079916159550543,0.10295081967213116,30 masks
0.8938312082574378,0.008244524320683694,0.10616879174256222,30 masks
0.8932665452337583,0.006202577411615985,0.10673345476624174,30 masks
0.8921493624772312,0.005331638630302568,0.1078506375227688,30 masks
0.8904918032786885,0.002556032543987475,0.10950819672131151,30 masks
0.8895931997571342,0.0011936089899040054,0.11040680024286575,30 masks
0.8882695810564663,0.0006887861187531289,0.11173041894353375,30 masks
0.8873345476624165,0.0,0.11266545233758352,30 masks
