unf_train,unf_test,masks
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12947211949076615,0.13878428192840306,no mask
0.12614735914472922,0.13791023351337106,no mask
0.12350402653737458,0.12872735643593364,no mask
0.12142263281981665,0.12488294214375813,no mask
0.11282368766288604,0.1225780465620576,no mask
0.10711119469740292,0.11601537728749793,no mask
0.1044545428386234,0.11857911837582916,no mask
0.10072646379657384,0.10858416308236638,no mask
0.08915909259061802,0.09201225439470576,no mask
0.08733655342765331,0.09264765134157812,no mask
0.08733655342765331,0.09264765134157812,no mask
0.0807597992429931,0.08594924134325962,no mask
0.07795782497983453,0.09660228624827163,no mask
0.07750306697188503,0.10268236036113262,no mask
0.07750306697188503,0.10268236036113262,no mask
0.07311681492605851,0.10045595362652918,no mask
0.07293856629228186,0.10846877413934967,no mask
0.06974120521087886,0.10837788244398036,no mask
0.06974120521087886,0.10837788244398036,no mask
0.06920023840009608,0.11088805883475376,no mask
0.0660503023808466,0.10813817190576236,no mask
0.0660503023808466,0.10813817190576236,no mask
0.0660503023808466,0.10813817190576236,no mask
0.0648633057622664,0.10295033193829756,no mask
0.0648633057622664,0.10295033193829756,no mask
0.0634220082799759,0.10485905754105304,no mask
0.06210054313260222,0.10831912156434946,no mask
0.06129019881824462,0.09585810686268753,no mask
0.05607765161884624,0.08239934371629823,no mask
0.05301345331721282,0.07996095683761284,no mask
0.05138509962159436,0.07282835063784247,no mask
